90101030,SEKOLAH SI YANGON TINGKAT SMP,"100, LOWER KYIMYINDINE ROAD, AHLONE YANGON, MYANMAR",Yangon,NEGERI,Yangon,Myanmar,Luar Negeri
9LN01102,LC Laensasi (Mindanao-Filipina),-,-,SWASTA,Davao City,Filipina,Luar Negeri
9LN01101,LC Tupi (Mindanao-Filipina),-,-,SWASTA,Davao City,Filipina,Luar Negeri
90101032,SEKOLAH SI DAVAO TINGKAT SD,"KONSULAT JENDERAL RI ECOLAND SUBDIVISION, MATINA, DAVAO CITY PHILIPINA",Davao City,NEGERI,Davao City,Filipina,Luar Negeri
90101034,SEKOLAH SI DAVAO TINGKAT SMA,"KONSULAT JENDERAL RI ECOLAND SUBDIVISION, MATINA, DAVAO CITY PHILIPINA",Davao City,NEGERI,Davao City,Filipina,Luar Negeri
90101033,SEKOLAH SI DAVAO TINGKAT SMP,"KONSULAT JENDERAL RI ECOLAND SUBDIVISION, MATINA, DAVAO CITY FILIPINA",Davao City,NEGERI,Davao City,Filipina,Luar Negeri
90101035,SEKOLAH SI MOSCOW TINGKAT SD,NOVOKUZNETSKAYA ULITSA 12 MOSKOW FEDERASI RUSIA,-,SWASTA,Moskow,Rusia,Luar Negeri
90101037,SEKOLAH SI MOSCOW TINGKAT SMA,NOVOKUZNETSKAYA ULITSA 12 MOSKOW FEDERASI RUSIA,Moskow,SWASTA,Moskow,Rusia,Luar Negeri
90101036,SEKOLAH SI MOSCOW TINGKAT SMP,NOVOKUZNETSKAYA ULITSA 12 MOSKOW FEDERASI RUSIA,-,SWASTA,Moskow,Rusia,Luar Negeri
90101007,SEKOLAH INDONESIA RIYADH TINGKAT SD,"7488 Suwaid Ibn Hubairah, Umm Al Hamam Al Gharbi",Riyadh,NEGERI,Riyadh,Arab Saudi,Luar Negeri
90101009,SEKOLAH INDONESIA RIYADH TINGKAT SMA,"7488 Suwaid Ibn Hubairah, Umm Al Hamam Al Gharbi",Riyadh,NEGERI,Riyadh,Arab Saudi,Luar Negeri
90101008,SEKOLAH INDONESIA RIYADH TINGKAT SMP,"7488 Suwaid Ibn Hubairah, Umm Al Hamam Al Gharbi",Riyadh,NEGERI,Riyadh,Arab Saudi,Luar Negeri
90101014,SEKOLAH SI JEDDAH TINGKAT SD,"District 7155, 5421 Az Zilaq, Ar Rehab, Jeddah 23343",Jeddah,NEGERI,Jeddah,Arab Saudi,Luar Negeri
90101016,SEKOLAH SI JEDDAH TINGKAT SMA,ALI M. AL-HAMRANI ST. (299) NO. 33 PO. BOX. 10 JEDDAH 21411 SAUDI ARABIA,Jeddah,NEGERI,Jeddah,Arab Saudi,Luar Negeri
90101015,SEKOLAH SI JEDDAH TINGKAT SMP,"District 7155, 5421 Az Zilaq, Ar Rehab, Jeddah 23343, Saudi Arabia",Jeddah,NEGERI,Jeddah,Arab Saudi,Luar Negeri
90101055,SEKOLAH INDONESIA MEKKAH TINGKAT SD,"Hera Compleks, District Al-Gassalah Jabal Nur Makkah",District Al-Gassalah,NEGERI,Mekkah,Arab Saudi,Luar Negeri
90101190,SEKOLAH INDONESIA MEKKAH TINGKAT SMA,"Hera Complex, District Al-Gassalah Jabal Nur Makkah",District Al-Gassalah,NEGERI,Mekkah,Arab Saudi,Luar Negeri
90101056,SEKOLAH INDONESIA MEKKAH TINGKAT SMP,"Hera Complex, District Al-Gassalah Jabal Nur Makkah",District Al-Gassalah,NEGERI,Mekkah,Arab Saudi,Luar Negeri
90101020,SEKOLAH SI SINGAPURA TINGKAT SD,SINGAPURA SIGLAP ROAD SINGAPORE 455859,SINGAPORE,SWASTA,Singapura,Singapura,Luar Negeri
90101022,SEKOLAH SI SINGAPURA TINGKAT SMA,SINGAPURA SIGLAP ROAD SINGAPORE 455859,Singapura,SWASTA,Singapura,Singapura,Luar Negeri
90101021,SEKOLAH SI SINGAPURA TINGKAT SMP,SINGAPURA SIGLAP ROAD SINGAPORE 455859,Singapura,SWASTA,Singapura,Singapura,Luar Negeri
90101026,SEKOLAH SI BANGKOK TINGKAT SD,"INDONESIAN EMBASSY 600-602 PATCHBURI ROAD, BANGKOK 10400",Phayathai,NEGERI,Bangkok,Thailand,Luar Negeri
90101028,SEKOLAH SI BANGKOK TINGKAT SMA,"INDONESIAN EMBASSY 600-602 PATCHBURI ROAD, BANGKOK 10400",Phayathai,NEGERI,Bangkok,Thailand,Luar Negeri
90101027,SEKOLAH SI BANGKOK TINGKAT SMP,"EMBASSY 600-602 PETCHBURI ROAD, BANGKOK 10400",Phayathai,NEGERI,Bangkok,Thailand,Luar Negeri
